Learner,stream,randomSeed,learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
trees.HoeffdingTree,generators.LEDGenerator,1,58000.0,6.051716,4.648044475457735E-8,58000.0,73.3896551724138,70.43227532749435,70.44031179974336,70.34318435110103,58000.0,50568.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,59000.0,6.121542,4.739405144626896E-8,59000.0,73.40677966101696,70.45135139873443,70.46477043841651,70.35595525997581,59000.0,50576.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,60000.0,6.188757,4.8273495690276226E-8,60000.0,73.44166666666668,70.49008338913224,70.4983893064761,70.39534797309851,60000.0,50576.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,61000.0,6.260331,4.920997329677145E-8,61000.0,73.44098360655738,70.48912586484973,70.5034137460173,70.3842497806376,61000.0,50576.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,62000.0,6.340436,5.02582366971506E-8,62000.0,73.43548387096774,70.48300540550885,70.50078807852128,70.37982878929574,62000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,63000.0,6.410689,5.117757567308015E-8,63000.0,73.45396825396826,70.50358871156305,70.52468319850543,70.40052388453302,63000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,64000.0,6.481887,5.210928102955222E-8,64000.0,73.46249999999999,70.51302044518846,70.5358846694308,70.40805659128131,64000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,65000.0,6.547676,5.297020357929998E-8,65000.0,73.44153846153846,70.48965486756465,70.519323052752,70.3771707049214,65000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,66000.0,6.620101,5.391796560130186E-8,66000.0,73.46363636363637,70.5143195246761,70.54044507241257,70.40554241297735,66000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,67000.0,6.688513,5.481321303587821E-8,67000.0,73.49850746268658,70.55306895530595,70.58755321439811,70.44312015181275,67000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,68000.0,6.75321,5.565984554588795E-8,68000.0,73.52941176470588,70.58753780827837,70.62327615752453,70.4840613931523,68000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,69000.0,6.832307,5.6694918140355086E-8,69000.0,73.56086956521739,70.62253701991172,70.6567370639044,70.52065154159395,69000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,70000.0,6.903612,5.762802371134361E-8,70000.0,73.56714285714285,70.62940688959509,70.6594992309278,70.53052383455174,70000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,71000.0,6.958144,5.83416358422902E-8,71000.0,73.5661971830986,70.6284668623293,70.65757793690003,70.53781670905151,71000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,72000.0,7.016239,5.910187380802301E-8,72000.0,73.57083333333333,70.63363834601242,70.67182466901961,70.54471154590344,72000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,73000.0,7.085741,6.001138511010343E-8,73000.0,73.5972602739726,70.66302363906475,70.70687113394227,70.57539349342777,73000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,74000.0,7.13726,6.06855687706007E-8,74000.0,73.57702702702703,70.64044749460786,70.68559691758745,70.5469444318918,74000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,75000.0,7.191989,6.14017588665916E-8,75000.0,73.58933333333333,70.65402865580648,70.68868566693301,70.55667038275733,75000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
trees.HoeffdingTree,generators.LEDGenerator,1,76000.0,7.251283,6.21776870865789E-8,76000.0,73.59342105263158,70.65849985332434,70.68464336318088,70.55734049264264,76000.0,50584.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
